,Fecha,Operador,Detalles de Ruta,Tipo de aeronave accidentada,Pasajeros,Tripulacion,Pasajeros Fallecidos,Tripulantes Fallecidos,Muertos en tierra,Total de personas a bordo
3920,1994-09-30,Arsenyev Aviation Production Association,Chaibukha - Provedenia,Antonov AN-8,13,7,3,5,0,20
3921,1994-10-08,SELVA,Villavicencio - Mitu,Antonov AN-32B,5,5,5,5,0,10
3922,1994-10-12,Iran Asseman Airlines,Isfahan - Terhan,Fokker F-28 Fellowship 1000,59,7,59,7,0,66
3923,1994-10-14,Military - Brazilian Air Force,Rio de Janeiro - Belem,Lockheed C-130E,15,6,15,6,0,21
3924,1994-10-26,Military - Angolan Air Force,Na dato,Mil Mi-8MTV (helicopter),0,0,0,0,0,22
3925,1994-10-29,Aeronica,Yushno - Ust Ilimsk,Antonov AN-12A,16,7,16,7,0,23
3926,1994-10-29,Yakutavia,Na dato,Antonov AN-2,17,2,7,0,0,19
3927,1994-10-31,American Eagle,Indianapolis - Chicago,ATR-72-212,64,4,64,4,0,68
3928,1994-11-01,Transportes Aereos Pegaso,Cozumel - Chichen Itza,Bell 212,13,1,13,1,0,14
3929,1994-11-04,Trigana Air Service,Nabire - Obano,de Havilland Canada DHC-6 Twin Otter 100,2,2,2,2,0,4
3930,1994-11-05,SA Amazonica,Trujillo - Saposa,Yakovlev YAK-40,26,4,5,1,0,30
3931,1994-11-16,Ameriflight,Burbank - Oakland,Beechcraft C99,0,1,0,1,0,1
3932,1994-11-22,Southwest Air,Selbang - Bolvovip,Britten Norman BN-2A Trislander,6,1,6,1,0,7
3933,1994-11-22,Trans World Airlines / Private,Na dato,McDonnell Douglas DC-9-82 / Cessna 441,132,10,0,2,0,142
3934,1994-11-25,Military - Angolan Air Force,Na dato,Mil Mi-17 (helicopter),0,0,0,0,0,22
3935,1994-12-10,Philippine Air Lines,Manila - Cebu - Tokyo,Boeing B-747-200,273,20,1,0,0,293
3936,1994-12-13,American Eagle,Greensboro - Raleigh,British Aerospace Jetstream 3201,18,2,13,2,0,20
3937,1994-12-15,SL Aviation Services,Na dato,Douglas DC-3,0,2,0,2,0,2
3938,1994-12-17,Servivensa,Na dato,Douglas C-47A-10-DK,6,3,4,3,0,9
3939,1994-12-17,Missionary Aviation Fellowship,Tabubil - Selbang,de Havilland Canada DHC-6 Twin Otter 200,26,2,26,2,0,28
3940,1994-12-21,Phoenix Aviation,East Midlands - Coventry,Boeing 737-2D6C,0,5,0,5,0,5
3941,1994-12-26,Air France,Alger - Paris,Airbus A300B2-1C,227,12,3,0,0,239
3942,1994-12-29,Turkish Airlines (THY),Ankara - Van,Boeing B-737-4Y0,69,7,52,5,0,76
3943,1995-01-05,Military - Iranian Air Force,Isfahan - Tehran,Lockheed 1329 Jetstar 8,6,6,6,6,0,12
3944,1995-01-10,Merpati Nusantara Airlines,Bima - Ruteng,de Havilland Canada DHC-6 Twin Otter 300,10,4,10,4,0,14
3945,1995-01-11,Intercontinental de Aviacion,Bogota - Cartagena,McDonnell Douglas DC-9-14,47,5,46,5,0,52
3946,1995-01-14,Air Taxi - Wolfe Air Aviation Ltd.,"Los Angeles, CA - Burbank, CA",Bell 206B,3,1,2,0,0,4
3947,1995-01-17,Royal Nepal Airlines,Kathmandu - Rumjatar,de Havilland Canada DHC-6 Twin Otter 300,21,3,1,1,0,24
3948,1995-01-20,Abakan Airlines,Krasnoyarsk - Abakan,Let 410UVP,17,2,1,2,0,19
3949,1995-01-20,Leadair - Charter,Paris - Romania,Dassault Falcon 20E,7,3,7,3,0,10
3950,1995-02-16,ATI,Kansas City - Chicopee,McDonnell Douglas DC-8-63F,0,3,0,3,0,3
3951,1995-03-16,Aeroflot,Petropavlovsk -  Ossora,Antonov 26B,4,6,3,6,0,10
3952,1995-03-31,TAROM (Transporturile Aeriene Romane),Bucharest - Brussel,Airbus A310-324,49,11,49,11,0,60
3953,1995-04-23,Bristow Helicopters,Port Harcourt - Lagos,de Havilland Canada DHC-6 Twin Otter 300,7,2,0,1,0,9
3954,1995-04-29,Military - Sri Lanka Air Force,Anuradhapura - Palaly AFB,Hawker Siddeley HS-748-357/2B SCD,49,3,49,3,0,52
3955,1995-05-01,Bearskin Airlines / Air Sandy,Red Lake - Sioux Lookout  / Sioux Lookout - Red Lake,Swear. SA-227CC Metro 23/Piper Navajo,5,3,5,3,0,8
3956,1995-05-03,American Jet,Buenos Aires - La Paz - Quito,Grumman Gulfstream II,5,2,5,2,0,7
3957,1995-05-09,ADES Colombia,Mitu - Villavicencio,Curtiss C-46F,5,4,5,4,0,9
3958,1995-05-13,Military - U.S. Air Force,"Boise, ID - Colorado Springs, CO",Lockheed C-130E Hercules,0,6,0,6,0,6
3959,1995-05-24,Knight Air,Leeds - Aberdeen,Embraer 110 P1 Bandeirante,9,3,9,3,0,12
3960,1995-05-25,LACOL,Villavicencio - Miraflores,Douglas DC-3C,9,2,2,0,0,11
3961,1995-05-29,Senegalair,Na dato,Piper PA-31-310 Navajo,8,2,4,2,0,10
3962,1995-06-09,Ansett New Zealand,Auckland - Palmerston North,de Havilland Canada DHC-8-102,18,3,4,1,0,21
3963,1995-06-16,Volga Air,Poliny Osipenko - Nikolayevsk-on-Amur,Antonov 2R,0,0,0,0,0,12
3964,1995-06-16,Aeroflot,Poliny - Nikolayevsk-on-Amur,Antonov AN-2,12,2,11,2,0,14
3965,1995-06-17,Military - Angolan Air Force,Ondjiva - Catumbela,CASA 212-200 Aviocar,45,3,45,3,0,48
3966,1995-06-24,Harka Air Services,Kaduna - Lagos,Tupolev TU-134A,74,6,16,0,0,80
3967,1995-06-27,Salair,"Santo Domingo - Aguadilla, Puerto Rico",Convair CV-440,0,2,0,2,0,2
3968,1995-07-01,Garamut Aviation,Port Moresby - Tabubil,de Havilland Canada C-7A Caribou,1,2,1,2,0,3
3969,1995-07-12,Milne Bay Air,Alotou - Dagura,de Havilland Canada DHC-6 Twin Otter 300,13,2,13,2,0,15
3970,1995-07-17,Merpati Nusantara Airlines,Na dato,de Havilland Canada DHC-6 Twin Otter 300,16,2,0,1,0,18
3971,1995-07-18,Military - Madagascar Air Force,Maintirano - Antananivo,Douglas C-47A,29,5,29,5,0,34
3972,1995-07-25,Transniugini Airways,Na dato,Britten-Norman BN-2A Islander,1,1,1,1,0,2
3973,1995-08-02,Aero Air,Johannesburg - Jamba,Antonov An-2R,0,3,0,3,0,3
3974,1995-08-09,Bourag Indonesia Airlines,Tual - Langgar - Kaimana,Hawker Siddeley HS-748 2A,6,4,6,4,0,10
3975,1995-08-09,Aviateca,Guatemala City - San Salvador,Boeing B-737-2H6,58,7,58,7,0,65
3976,1995-08-14,AIRES Colombia,Neiva - Cali,Embraer 110P1 Bandeirante,8,2,8,2,0,10
3977,1995-08-21,Atlantic Southeast Airlines,Atlanta - Gulfport,Embraer 120-RT Brasilia,26,3,9,1,0,29
3978,1995-09-01,North Star Air Cargo,Farewell - Anchorage,Shorts SC-7 Skyvan,0,1,0,1,0,1
3979,1995-09-02,Adventure Airlines,"Las Vegas, NV - W. Yellowstone, MT",Cessna 421C Golden Eagle,7,1,7,1,0,8
3980,1995-09-02,Military - Royal Air Force,Air Show,British Aerospace Nimrod MR-2P,0,7,0,7,0,7
3981,1995-09-09,SAETA,Villavicencio - La Macarena,CASA 212 Aviocar 200,18,4,17,4,0,22
3982,1995-09-11,Ariana Afghan Airlines,Kabul - Jalalabad,Antonov AN-26B,44,7,3,0,0,51
3983,1995-09-12,Military - Sri Lanka Air Force,Ratmalana - Palali base,Antonov AN-32,76,5,76,5,0,81
3984,1995-09-15,Malaysia Airlines,Kota Kinabalu - Tawau,Fokker 50,49,4,32,2,0,53
3985,1995-09-21,MIAT - Mongolian Airlines,Ulan Bator - Moron,Antonov AN-24RV,37,6,36,6,0,43
3986,1995-09-22,Military - U.S. Air Force,Anchorage-Elmendorf AFB - Anchorage-Elmendorf AFB,Boeing B-707 (E-3B),20,4,20,4,0,24
3987,1995-09-24,Norilsk Flight Company,Cape Chelyuskin - Sterligov Cope,Mil Mi-8T,10,5,10,5,0,15
3988,1995-09-27,Western Straits Air,Triumph Bay - Campbell River,De Havilland Dash-3,9,1,7,1,0,10
3989,1995-10-03,Sabang Merauke Raya Air Charter,Medan - Meulaboh,CASA 212,12,2,0,1,0,14
3990,1995-10-04,Kirghizia Aba Zaoldoru,Na dato,Mil Mi-8MTV-1,12,3,12,3,0,15
3991,1995-11-09,Military - Argentine Air Force,Comodoro Rivadavia - Cordoba,Fokker F-27 Friendship 500,48,5,48,5,0,53
3992,1995-11-13,Nigeria Airways,Jos - Kano,Boeing B-737-2F9,129,8,9,0,0,137
3993,1995-11-22,Military - Sri Lanka Air Force,Colombo - Palay AFB,Antonov AN-32,57,6,57,6,0,63
3994,1995-11-29,Sabah Air,Na dato,Bell 412 (helicopter),8,2,8,2,0,10
3995,1995-11-30,Azerbaijan Airlines,Na dato,Boeing 707-323C,0,6,0,2,0,6
3996,1995-12-03,Cameroon Airlines,Cotonou - Douala,Boeing B-737-2K9,72,6,68,4,0,78
3997,1995-12-05,Azerbaijani Airlines,Nakhichevan - Baku,Tupolev TU-134B-3,76,6,52,2,0,82
3998,1995-12-07,Far East Aviation,Yushno - Khabarovk,Tupolev TU-154B,90,8,90,8,0,98
3999,1995-12-13,Romanian Banat Air,Verona - Timisoara,Antonov AN-24B,41,8,41,8,0,49
4000,1995-12-18,Trans Service Airlift,Jamba Airport - ?,Lockheed L-188C Electra,139,5,137,4,0,144
4001,1995-12-20,American Airlines,Miami - Cali,Boeing B-757-223,156,8,152,8,0,164
4002,1995-12-22,Island Airways,Madang - Bundi,Britten Norman BN-2A-21 Trislander,11,1,1,1,0,12
4003,1996-01-08,Mustique Airways,Union Island - Bridgetown,Britten-Norman BN-2A-27 Islander,9,1,1,0,0,10
4004,1996-01-08,African Air,Kinshasa - Kahemba,Antonov AN-32B,0,6,0,2,225,6
4005,1996-01-18,Military - Nigerian Air Force,Lagos - Kano,British Aerospace BAe-125-700B,10,4,10,4,0,14
4006,1996-01-22,Military - Sri Lanka Air Force,Na dato,Mil Mi-17 (helicopter),0,0,0,0,0,39
4007,1996-02-04,Lineas Aereas del Caribe,Asuncion - Campina Grande,McDonnell Douglas DC-8-55F,1,3,1,3,24,4
4008,1996-02-05,Business Air Connection,"St. Johns, AZ - Brownsville, TX",ConvairCV-440,2,2,2,2,0,4
4009,1996-02-06,"Alas Nacionales, leased from Birgen Air",Puerto Plata - Gander,Boeing B-757-225,176,13,176,13,0,189
4010,1996-02-11,Military - Taliban Militia,Na dato,Na dato,0,0,0,0,0,20
4011,1996-02-12,Hati Express,Port-au-Prince - Cap Haitien,GAF Nomad N-24A,13,2,9,2,0,15
4012,1996-02-26,Military - Sudanese Air Force,El Obeid - Khartoum,Lockheed C-130H,85,6,85,6,0,91
4013,1996-02-27,Aero Tropical,Ludana - Lukapa,Antonov 12BP,3,5,3,5,0,8
4014,1996-02-29,Compania de Aviacion Faucett SA (Peru),Lima - Arequipa,Boeing B-737-222,117,6,117,6,0,123
4015,1996-03-09,Military - Peruvian Army Aviation,Condorcanqui - Bagua,Mil Mi-17,0,0,0,0,0,23
4016,1996-03-12,Akhal Air,Na dato,Mil Mi-8T (helicopter),9,3,9,3,0,12
4017,1996-04-03,Military - U.S. Air Force,Tizla - Dubrovnik,Boeing B-737-T43,29,6,29,6,0,35
4018,1996-04-05,Krasnoyarskie Avialinii,Novosibirsk - Petropavlovsk,Ilyushin IL-76TD,11,9,11,9,0,20
4019,1996-04-05,Formosa Airlines,Taipei - Matsu Island,Dornier 228-212,15,2,6,0,0,17
4020,1996-04-11,Private,"Cheyenne, WY - Lincoln, NE",Cessna 177B,2,1,2,1,0,3
4021,1996-05-03,Federal Airlines,Wadi Halfa - Khartoum,Antonov AN-24,48,5,48,5,0,53
4022,1996-05-09,Buffalo Narrows Airways,Na dato,de Havilland Canada DHC-3 Otter,0,2,0,2,0,2
4023,1996-05-10,Aeroservicios Empresariales de Durango,Durango - Otaez,de Havilland Canada DHC-6 Twin Otter 200,17,2,14,2,0,19
4024,1996-05-11,ValuJet,Miami - Atlanta,McDonnell Douglas DC-9-32,105,5,105,5,0,110
4025,1996-05-11,Milne Bay Air,Menyamya - Marakawa,Britten Norman BN-2A-20 Trislander,9,1,1,0,0,10
4026,1996-05-19,Loganair,Inverness - Lerwick,Britten-Norman BN-2A-26 Islander,2,1,2,1,0,3
4027,1996-06-06,Hoseba,"Kinshasa, Congo  - Athens, Greece",Ilyushin 76MD,2,8,2,8,0,10
4028,1996-06-09,Iran Air,Training,Boeing 727-286,0,7,0,7,0,7
4029,1996-06-12,Military - Australian Army Aviation,Na dato,Sikorsky S-70 / Sikorsky S-70,0,0,0,0,0,28
4030,1996-06-13,Garuda Indonesia Airlines,Fukuoka - Denpasar,McDonnell Douglas DC-10-30,260,15,3,0,0,275
4031,1996-06-21,China Flying Dragon Aviation (Feilong Airlines),Dalian - Shanghai,Harbin Yunshuji Y-12-II,9,3,1,1,0,12
4032,1996-07-06,Delta Air Lines,Pensacola - Atlanta,McDonnell Douglas MD-88,137,5,2,0,0,142
4033,1996-07-09,Milne Bay Air,Bosavi - Mendi,de Havilland Canada DHC-6 Twin Otter 300,19,1,19,1,0,20
4034,1996-07-11,Archana Airlines,Delhi - Shimla - Kulu,Let 410,6,3,6,3,0,9
4035,1996-07-15,Military - Belgian Air Force,"Villafranca, Italy - Eindhoven AB",Lockheed C-130H,37,4,30,4,0,41
4036,1996-07-17,Aerolatino (Aerocaribe),Holvox Island - Playa del Carmen,de Havilland Canada DHC-6 Twin Otter 300,16,2,1,0,0,18
4037,1996-07-17,Trans World Airlines,New York City - Paris,Boeing B-747-131,212,18,212,18,0,230
4038,1996-07-20,Northern Air Cargo,Emmonak - Aniak,Douglas DC-6A,1,3,1,3,0,4
4039,1996-07-24,Myanmar Airways,Rangoon - Mergui,Fokker F-27 Friendship 600,44,5,8,0,0,49
4040,1996-08-12,First Air,Iqaluit - Markham Bay,de Havilland Canada DHC-6 Twin Otter 300,0,2,0,2,0,2
4041,1996-08-14,Air North,Bronson Creek - Wrangell,Douglas DC-4,0,3,0,1,0,3
4042,1996-08-17,Military - U.S. Air Force,"Jackson Hole, WY - New York, NY",Lockheed C-130H Hercules,1,8,1,8,0,9
4043,1996-08-18,Harbour Air,Tasu - Alliford,de Havilland Canada DHC-3 Turbo Otter,2,1,2,1,0,3
4044,1996-08-19,Spair Air Transport,Belgrade - Malta,Ilyushin IL-76T,2,10,2,10,0,12
4045,1996-08-29,Vnokovo Airlines,Moscow - Svalbard,Tupolev TU-154M,129,12,129,12,0,141
4046,1996-09-25,Dutch Dakota Association,Texel - Amsterdam,Douglas DC-3C,26,6,26,6,0,32
4047,1996-10-02,Aeroperu,Lima - Santiago,Boeing B-757-200,61,9,61,9,0,70
4048,1996-10-03,Malu Aviation,Na dato,de Havilland Canada DHC-6 Twin Otter 200,19,2,4,2,0,21
4049,1996-10-06,Savanair,Na dato,Antonov 12B,13,6,5,1,0,19
4050,1996-10-08,Aeroflot,"Moscow - Turin, Italy",Antonov An-124,0,23,0,2,2,23
4051,1996-10-22,Million Air,Manta - Miami,Boeing B-707-323C,0,4,0,4,30,4
4052,1996-10-26,Tyumen Aviatrans,Tyumen - Khanty,Yakovlev YAK-40,30,4,3,2,0,34
4053,1996-10-31,TAM (Brazil),Sao Paulo - Rio de Janiero,Fokker 100,89,6,89,6,3,95
4054,1996-11-01,Transported Areos Profesionales - TAPSA,Guatemala City - Flores,Embraer 110P1 Bandeirante,14,2,14,2,0,16
4055,1996-11-07,Aviation Development Corporation,Port Harcourt - Lagos,Boeing B-727-231,134,9,134,9,0,143
4056,1996-11-07,Jetcom S.A.,Geneva - Bordeaux,Cessna 421C Golden Eagle,7,1,7,1,0,8
4057,1996-11-12,Saudi Arabian Airlines / Kazakhstan Airlines,New Delhi - Dhahran / Chimkent - New Delhi,Boeing B-747-168B / Ilyushin IL-76TD,316,33,316,33,0,349
4058,1996-11-14,Komi Avia,Most Pyssa - Koslan,Antonov AN-2,13,2,13,1,0,15
4059,1996-11-19,United Express  / Private,"Burlington, IA - Quincy, IA",Beechcraft 1900-C / Beech King Air A90,10,4,10,4,0,14
4060,1996-11-22,Military - U.S. Air Force,"San Diego, CA - Portland, OR",Lockheed HC-130P Hercules,0,11,0,10,0,11
4061,1996-11-23,Ethiopian Airlines,Addis Ababa - Nairobi,Boeing B-767-260ER,163,12,117,10,0,175
4062,1996-11-27,Military - Russian Air Force,Abakan - Petropavlosk - Kamchatsky,Ilyushin IL-76MD,19,4,19,4,0,23
4063,1996-11-30,ACES Colombia,Medellin - Bahia Solano,de Havilland Canada DHC-6 Twin Otter 300,13,2,12,2,0,15
4064,1996-12-07,Dirgantara Air Services,Banjarmasin - Sampit,CASA 212 Aviocar 100,15,2,14,2,2,17
4065,1996-12-09,Emery Worldwide,Boise - Salt Lake City,Douglas C-47A,0,2,0,2,0,2
4066,1996-12-17,Military - Russian Air Force,St. Petersburg - Krasnodar,Antonov AN-12,11,7,11,7,0,18
4067,1996-12-21,SELVA,Bogota - Medellin,Antonov An-32B,1,3,1,3,0,4
4068,1996-12-22,Airborne Express,Test flight,McDonnell Douglas DC-8-63F,3,3,3,3,0,6
4069,1996-12-24,Aircraft Charter Group Inc,"Bridgeport, CT - Lebanon, NH",Learjet 35A,0,2,0,2,0,2
4070,1996-12-24,Military - Indian Air Force,Tanbaram AFB - Hyderabad,Hindustan Aeronautics 748-2,17,5,17,5,0,22
4071,1997-01-07,Polynesian Airlines,Pago Pago - FagaliI,de Havilland Canada DHC-6 Twin Otter 300,3,2,2,1,0,5
4072,1997-01-09,Comair,Cincinnati - Detroit,Embraer 120RT Brasilia,26,3,26,3,0,29
4073,1997-01-29,Southcentral Air,St. Marys - Kenai,de Havilland Canada DHC-4A Caribou,0,2,0,1,0,2
4074,1997-01-31,Skypower Express Airways,Jos - Yola,Embraer 110P1A Bandeirante,13,3,2,3,0,16
4075,1997-02-01,Air Senegal,Tambacounda - Dakar,Hawker Siddeley HS-748-353 Srs.2a,49,3,22,3,0,52
4076,1997-02-02,Force Area Populaire de Angola,Luanda - Cafunfo,CASA 212 Aviocar 200,33,4,33,4,0,37
4077,1997-02-04,Military - Israel Air Force /Military -  Israel Air Force,Na dato,Sikorsky CH53D / Sikorsky CH53D,0,0,0,0,0,73
4078,1997-02-14,Varig,Maraba - Carajas,Boeing B-737-2C3,46,6,0,1,0,52
4079,1997-02-19,Transpolar,"Lima, Peru - Guatemala City, Guatemala",IAI 1124 Westwind,4,1,4,1,0,5
4080,1997-03-12,ALADA,Luanda - Lucapa,Antonov AN-12B,12,4,12,4,0,16
4081,1997-03-13,Military - Iranian Air Force,Dezful - Mashhad,Lockheed C-130HF,80,8,80,8,0,88
4082,1997-03-18,Stavropol Airlines,Stavropol - Trabzon,Antonov AN-24RV,44,6,44,6,0,50
4083,1997-04-01,Military - U.S. Air Force,Howard AFB - Tegucigalpa,Lockheed C-130H Hercules,0,0,0,0,0,10
4084,1997-04-04,Custom Air Service,Griffin - Americus,Aviation Traders ATL-98 Carvair,0,2,0,2,0,2
4085,1997-04-10,Hageland Aviation Services,Barrow - Wainwright,Cessna 208B Caravan I,4,1,4,1,0,5
4086,1997-04-14,TAAG Angola Airlines,Brazzaville - Luanda,Fokker F-27 Friendship 600,4,3,0,3,0,7
4087,1997-04-15,Azerbaijan Airlines,Training,Yakovlev 40,0,6,0,6,0,6
4088,1997-04-16,Military - Niger Air Force,Lome - Niamey,Lockheed C-130H Hercules,0,0,0,0,0,14
4089,1997-04-19,Merpati Nusantara Airlines,Jakarta - Tanjung Pandan,British Aerospace ATP,48,5,11,4,0,53
4090,1997-04-23,Military - Afghan Republican Air Force,Na dato,Antonov AN-26,0,0,0,0,0,36
4091,1997-05-08,China Southern Airlines,Chongqing - Shenzen,Boeing B-737-31B,65,9,33,2,0,74
4092,1997-06-06,Bazair,Bunia - Kisangani,Vickers Viscount 781D,20,7,20,7,0,27
4093,1997-06-10,MIAT - Mongolian Airlines,Ulan Bator - Mandalgobi,Harbin Yunshuji Y-12 II,10,2,7,0,0,12
